"tweet_id","tweet_user_id","quoted_user_id"
"1126911659778428929","189066396","122104594"
"1126408696068751360","1700341608","1027840295541649408"
"1126408927913086976","1019317413458804741","3297022953"
"1126414400284504065","834586151386230785","1011570977816432640"
"1126308105099280384","1100939394540863488","924829078447943680"
"1126395671769010177","2360839057","924829078447943680"
"1126589581086711809","1021215164425691136","1019980702119530497"
"1126655321294950401","926123187712258048","816937765145346056"
"1126772675282554880","1087850879653421058","230232912"
"1127003460312993792","747223696557780992","835547548131684353"
"1126396354291539968","155605876","835547548131684353"
"1126428732703395840","901267502826532864","544862804"
"1126635916947099648","999811361889665024","1089689540745355269"
"1126433968948117504","793846319504826369","3207538323"
"1126460742285299722","319985896","425871040"
"1126302663379832832","1090570369558228994","1074808277890871296"
"1126421475773358080","3872642075","946598394054742017"
"1126308174569455616","1073244474959048704","1070987960722452480"
"1126317683669131271","782366134561406976","828056976252866560"
"1126329420057329669","1124761689050812416","835547548131684353"
"1126332033133830144","4874174436","1124125969722134528"
"1126345573567803392","2835783027","979495043785375744"
"1126349003954708480","2351236423","1107689634350268416"
"1126353077123014658","1113334928572174336","1113177079023931392"
"1126354884423405569","1105638304215494656","4284175933"
"1126369322719485952","1106389985366863882","1017335339457957889"
"1126377583006842880","3059047517","979495043785375744"
"1126384995604602880","148289703","1117641760317026304"
"1126392186105413632","983301320571580416","924829078447943680"
"1126393774890979329","356988734","2210485170"
"1126394413817765888","1125672259509792769","2210485170"
"1126394498794151936","756256728778321920","544862804"
"1126394936985890822","1100173569630367746","425871040"
"1126395110185406464","984307189853704192","544862804"
"1126395290444075008","1116074322941153283","1016333126216413184"
"1126396359030988800","1094204584031993857","544862804"
"1126396411212382210","718222819092471812","924829078447943680"
"1126397027758141441","756256728778321920","1028440418814513153"
"1126397372227915776","756256728778321920","1028440418814513153"
"1126397413160148993","803477996040372224","425871040"
"1126397414179368960","756256728778321920","1028440418814513153"
"1126397568643026945","1090570369558228994","958264156683091969"
"1126397578268905472","756256728778321920","1028440418814513153"
"1126397842656878592","756256728778321920","995504392638943233"
"1126398699557593088","773121205381558272","1030197444515115008"
"1126398826196029440","4874174436","1124125969722134528"
"1126399288609845248","3433886253","425871040"
"1126399441177440257","990405348757356544","1093826682"
"1126399501378433024","1125672259509792769","425871040"
"1126399663165153280","990405348757356544","1083208019633233920"
"1126399714428108800","1087850879653421058","230232912"
"1126400080473407488","1118996433322106888","835547548131684353"
"1126400724974305280","111965979","835547548131684353"
"1126400857833078784","934170860088430592","2210485170"
"1126401837710630913","1289960287","425871040"
"1126401901032083456","1116404713224843264","2569932542"
"1126402047689904129","1018142053492928513","783684287547772930"
"1126402418210693120","2984604106","912584547665104902"
"1126402654626832384","927520924940763137","425871040"
"1126403664724185088","756256728778321920","544862804"
"1126403724769783809","756256728778321920","1028440418814513153"
"1126403832219602945","710195622050177024","924829078447943680"
"1126403897143152641","756256728778321920","1028440418814513153"
"1126404623156240384","1018142053492928513","725916574851297284"
"1126404872918585344","756256728778321920","1028440418814513153"
"1126405350637412352","152001087","3429271355"
"1126405863369916416","1018142053492928513","725916574851297284"
"1126406235740196864","1018142053492928513","725916574851297284"
"1126406299510403073","1018142053492928513","725916574851297284"
"1126406679795572736","1044220329474871296","972270074"
"1126406949468291073","3721731314","772175638950137856"
"1126406950961291264","1018142053492928513","725916574851297284"
"1126408650581528576","163500780","3297022953"
"1126408892533968896","927185399021056002","958264156683091969"
"1126409790962450432","584689857","425871040"
"1126410056201854976","1001010684518457345","835547548131684353"
"1126410754935132160","1032724871657205761","924829078447943680"
"1126411646153441280","908733522604646400","425871040"
"1126413063081451520","539703990","924829078447943680"
"1126413647885033472","37871110","32399333"
"1126413765409419264","504357718","425871040"
"1126414283955249152","767125832095571968","958264156683091969"
"1126414877143134209","1024578145939144704","946946418123595776"
"1126420146514358272","1067650494565298176","425871040"
"1126421130728882176","825636947494309888","1084341701559242752"
"1126421140153487360","984307189853704192","946598394054742017"
"1126421451907772417","1916602387","946598394054742017"
"1126421517892509696","1916602387","946598394054742017"
"1126422078171832320","3047613815","425871040"
"1126422289900285952","2404532163","2811161185"
"1126426531633352706","1000545022767316992","958264156683091969"
"1126432462127521792","2738096653","958264156683091969"
"1126434200142270464","1089383619901022209","924829078447943680"
"1126435210369929216","3037313002","425871040"
"1126435342419210240","1125089701214474241","425871040"
"1126435658065686530","47770555","425871040"
"1126436004901130241","3749463976","835547548131684353"
"1126474113994973184","915541131332657152","1030197444515115008"
"1126436409370218497","1115297305563779072","958264156683091969"
"1126439346805059584","973809398","155620461"
"1126441112368029696","1010890206000578561","1030197444515115008"
"1126442015854432256","1416642324","1016174710227255297"
"1126443127919796224","81227339","1030197444515115008"
"1126446661545238528","854697954367557633","825964390373482496"
"1126448820798332928","1104798125204652034","425871040"
"1126454225561583617","1101616047847809024","1107909654472986624"
"1126454276098854912","2917177745","425871040"
"1126454773560086528","984307189853704192","1930125348"
"1126458394892750849","2564332117","425871040"
"1126473149565034498","1090679872870064128","969238538423324672"
"1126473235254652930","953859751317856257","1079205344130285568"
"1126473274987352065","84382153","425871040"
"1126477020207120384","1118898408910147584","425871040"
"1126477157990064128","1093878547331059712","425871040"
"1126478717683892226","1118898408910147584","425871040"
"1126482107662880771","1117330890516865029","1076224143060811779"
"1126484014989303809","1120668574211821570","425871040"
"1126491361828573185","1005307056092524544","832720691577417728"
"1126491729761226754","1002120874332372992","846323893455405056"
"1126492387314929664","1119552575244787713","425871040"
"1126496307172896768","1126492824617152512","1056530342083883008"
"1126498483559653377","1101661015152852996","876915793497399300"
"1126503714187952129","983379819705589761","387262364"
"1126505034961772551","871373337150337026","153024704"
"1126505771569532928","1106370010623160320","1030197444515115008"
"1126506203968724997","2177471905","164619662"
"1126511114089447425","1094205961869369344","835547548131684353"
"1126518385674735618","1126499726491312128","214201922"
"1126519912707575810","950518661802086400","156107593"
"1126521322153156608","343599790","399697036"
"1126524957364772865","956596635114639362","425871040"
"1126532687794249730","1054360065065603072","1016027122102620160"
"1126535081559056386","542716142","266227635"
"1126536570444472322","1028326230393683969","425871040"
"1126429414953246720","74226642","1052440757309755392"
"1126429477289037824","121733448","1052440757309755392"
"1126547700131008512","711077067836751872","277880167"
"1126559906473988097","842420215128379393","415140075"
"1126430705326669834","756356103882014721","835547548131684353"
"1126573561026682882","961676287843688448","1124552826204631041"
"1126578177034395648","1073917397193633792","1117931702"
"1126584675709935618","1087850879653421058","230232912"
"1126585020355944452","991449493194395648","835547548131684353"
"1126606012847312897","1058500530807308288","425871040"
"1126608629640069121","1082747245596946432","425871040"
"1126640802460045319","1059959970114998279","924829078447943680"
"1126649221359206406","925579011304062976","425871040"
"1126666470342189057","836344536104374272","2464337330"
"1126670548015042560","2562144259","4065113878"
"1126680070301548544","1108932431971676160","703576184743923713"
"1126680140698619909","906793875418882048","512701026"
"1126709330525351936","948533144168275973","980066944467398657"
"1126732318050144256","2340627787","958264156683091969"
"1126734354313388032","1064920329322061824","2355849216"
"1126747040338272261","1058104468292714496","1021878381904883713"
"1126772365612859393","1087850879653421058","230232912"
"1126801080984244224","1016034700501151745","863527548"
"1126803888265465856","1045321798479491072","425871040"
"1126808407833337856","1002882456796610560","740192607960104960"
"1126814985152344065","1631120408","1118297069347921926"
"1126837067189817344","1023337045153001472","425871040"
"1126842174031708160","887227713513193472","425871040"
"1126842393850937344","392902526","238792510"
"1126869883487080451","1034722506685394944","878255862061699074"
"1126876591815102464","3135096208","3081229956"
"1126879231265378304","283083907","809098662471147520"
"1126880595869687808","984307189853704192","1004014467015995393"
"1126883957285351424","996735172283428864","1048186161657569280"
"1126890690376544258","777996053048020996","809098662471147520"
"1126891901418971137","4488598637","91890639"
"1126892345205641217","768611639100895232","109122814"
"1126892749813374976","3729292696","70340615"
"1126893550782828547","1122139582051618816","979312667281231872"
"1126903838286307329","2927786515","1488707239"
"1126906964917870592","33414250","3362259433"
"1126925386129051649","1002473956337766400","849804653307076609"
"1126946509080137729","1090834752356184064","46169886"
"1126946886395547648","1087850879653421058","230232912"
"1126955796921835520","1058183752801759234","217422516"
"1126963520417832960","1126451398294380544","849804653307076609"
"1126963556568772608","1097795020982308864","849804653307076609"
"1126970105420754945","1001916440755228674","1729518109"
"1126973885377855488","956596635114639362","425871040"
"1126982809061601280","1289960287","430500699"
"1126988768899227648","1094853637220765696","425871040"
"1126993094388404225","1006192452594782209","923668471925354496"
"1127003209770381312","747223696557780992","835547548131684353"
"1127011266692775937","1088862439318401025","1001288847806947330"
"1127014418116640768","861387490464346112","841834407971414016"
"1127016133742055424","988919772438872065","2230877235"
"1126408780525260800","35477577","425871040"
"1126415006722080768","1035555426467762176","3412182287"
"1126488179203354625","555520981","27280073"
"1126959981578936326","1034646563203760128","849804653307076609"
"1126445314490155009","293151461","1030197444515115008"
"1126461261846339585","994525588928061440","917282330586296320"
"1126461717960171520","975793968150532096","246596682"
"1126466378481881088","902753870375505921","785957878762995712"
"1126466844959936512","1006885917850849280","425871040"
"1126470825178124294","1119606527168352257","1125688378500845569"
"1126471080896417793","880947242013569024","885473425581420544"
"1126475979822649345","755846978102321152","872060874994966529"
"1126483701959938048","932551122912505856","2295939460"
"1126484249782018050","2317995240","999645463698526208"
"1126489823278243840","926784818117038080","1126103125117624321"
"1126493486319120384","4472818708","1049367321201074177"
"1126495381162995713","1123286593626890241","3076589961"
"1126499249691037696","923093256157642754","851448164271796224"
"1126516761854136320","726620698257412096","785957878762995712"
"1126552852153810946","413454806","3301953428"
"1126555951589359616","976205785750523906","864080040610365440"
"1126556930988826625","4250171907","919695348397899776"
"1126557368333025280","4853593163","919695348397899776"
"1126557385047326722","1015650269143687168","919695348397899776"
"1126557570880163841","2724533271","785957878762995712"
"1126557734193778688","1084571760031395842","919695348397899776"
"1126558902378803200","742048554924015616","919695348397899776"
"1126560603223543809","1098871396212592640","919695348397899776"
"1126565907470405638","944576544198062080","919695348397899776"
"1126567674937597954","2898681260","809118620445970433"
"1126584337867124736","954345810778558467","1036507430216187904"
"1126584459434909696","565273714","919695348397899776"
"1126585040044003328","998038236692926464","1030197444515115008"
"1126594282104791050","981536920537829376","1030197444515115008"
"1126606085425639424","4823517789","619265000"
"1126619910677966848","215109965","1036507430216187904"
"1126626259767898112","1116102357404798981","1124552826204631041"
"1126632593519251456","317938202","1126206728415133696"
"1126632829566242817","2325397176","1126206728415133696"
"1126641877762150400","991133163542994944","3179937644"
"1126646514045063170","1057743768324108289","1125617727157227531"
"1126652310921330689","1037104026595323906","1052540977586421761"
"1126719718910337024","1123239781465509889","1126206728415133696"
"1126723598595514368","789154649152557057","919695348397899776"
"1126724841455771649","984086909164163072","919695348397899776"
"1126750481894612993","1123845132313354243","851448164271796224"
"1126752723792039936","1102943893937684481","999645463698526208"
"1126769044751667202","1083105052288577541","919695348397899776"
"1126776287723511808","1089582154571542528","919695348397899776"
"1126780992960831488","1113130825829224450","919695348397899776"
"1126790337895079937","1026771893058076672","1069836418363535360"
"1126791204614492160","1049638902942711810","1069836418363535360"
"1126794531922501632","946548742290853889","919695348397899776"
"1126794969534976000","1109462046146363392","1069836418363535360"
"1126804214796247040","1088852117895430144","1118297069347921926"
"1126804768385429504","3186262537","999645463698526208"
"1126808696720257025","1044994814553382912","973820082622291968"
"1126815814835851264","1081281279599898624","930488827495448576"
"1126815305429286914","1117753636975722496","425871040"
"1126818397508046848","805617270533787649","234526497"
"1126838537620414464","1044994814553382912","973820082622291968"
"1126855168060841985","1104719028323414016","1031774428550447104"
"1126857492410109952","991246841298776065","919695348397899776"
"1126864840994185218","1017521607487545345","168586215"
"1126886060833812480","3822774268","897037986432503809"
"1126892756260065280","1684674486","91890639"
"1126892929904201728","90250694","70340615"
"1126893683293315073","257832450","102051848"
"1126903462665519105","1049760078717423621","835547548131684353"
"1126907780282179584","1118192322167083008","1090334671764840448"
"1126912409459884038","938804009393147904","277880167"
"1126914784341966849","970383413021675520","1074046337673506816"
"1126933159881465856","821396191439097856","1054679324522135553"
"1126951089574678529","395493328","1099832379705823234"
"1126957448634540032","1066321405057339392","1099832379705823234"
"1126957998109126658","1124522806228574208","1098501499657879552"
"1126963690236973057","792066774661472256","1098501499657879552"
"1126963707765055489","792066774661472256","1089263587053457410"
"1126970923901493249","1035252454668021760","1099832379705823234"
"1126971011893813248","1035252454668021760","763539270799921152"
"1126981515567517696","1083935090227347457","1089263587053457410"
"1126981950688751616","1066854234539393026","1098501499657879552"
"1126984430789320704","1121772583467220993","1098501499657879552"
"1126985534486847493","1125162241056280576","4284175933"
"1126986980682657793","1072324467475537920","1099832379705823234"
"1126991998093864960","1116793093800505344","763539270799921152"
"1127000056207376384","1489002536","763539270799921152"
"1127000834896740354","787317250936147968","2657642167"
"1126342526011490304","999811361889665024","1089689540745355269"
"1126403161642676225","99769052","969238538423324672"
"1126459523089272833","540906190","387262364"
"1126505057644453894","2837248086","121258930"
"1126506926458585088","1077806788588666880","873374978254684160"
"1126521655621062657","1115256889233686529","1122156186374221824"
"1126540376419049473","743686007401242624","924829078447943680"
"1126587759974436865","15052061","231534898"
"1126845162947264512","955887128268943361","36777799"
"1126921407638585344","1004553759308111874","720928362282229761"
"1126932983452184577","1112368564432973824","1054679324522135553"
"1126308611469316096","1088862439318401025","1514628018"
"1126485790505209857","2475763488","772175638950137856"
"1126960217525293056","988830768892923905","996734081630134272"
"1126293930654490631","357235235","849336866746884097"
"1126305980734627840","1058500530807308288","425871040"
"1126306503227531264","1049503401518731264","1081746334070329345"
"1126310901366259712","1042543625610166272","1030197444515115008"
"1126324860026671104","1730816743","885473425581420544"
"1126326200664719361","1062157843221090309","4479791293"
"1126333530143723521","2476051688","958264156683091969"
"1126345453673619457","927390937","387262364"
"1126346648567918593","229731336","86207707"
"1126368156749004802","828270691418066945","105893786"
"1126372850066231296","998607882215198721","3207538323"
"1126387799152893955","2165553899","876915793497399300"
"1126393124547440640","4864439747","919695348397899776"
"1126395899473793024","1123371314704789504","544862804"
"1126395976166596608","818545129","835547548131684353"
"1126396451326545920","1084437676965548033","979537569242169344"
"1126396502211874816","1352173381","1100013053943242753"
"1126396650103111680","1011674093970710529","835547548131684353"
"1126396987656400896","756256728778321920","1028440418814513153"
"1126397166233243649","3399311355","425871040"
"1126397197900083201","1018142053492928513","958264156683091969"
"1126397300304154624","1046338362620153856","1030197444515115008"
"1126397482081095680","3047613815","425871040"
"1126397639186976768","756256728778321920","1028440418814513153"
"1126398356580732928","332285672","979495043785375744"
"1126398715466530816","1481097740","2210485170"
"1126399091573813249","1036834469762588672","246596682"
"1126399548748746753","1107128986423820289","958264156683091969"
"1126400063377428480","1125672259509792769","2845832176"
"1126400124496764928","1123912337436676097","1074808277890871296"
"1126400644158332928","1096069533767352321","958264156683091969"
"1126400851717713920","1086486535384363008","2210485170"
"1126400941513740288","1104737822785916928","919695348397899776"
"1126400978586984448","4805897179","794005532"
"1126401282032300032","1018142053492928513","2210485170"
"1126401758681452549","756256728778321920","544862804"
"1126402479745318912","1035704093224906754","544862804"
"1126403511082610688","756256728778321920","2210485170"
"1126403762531258368","99769052","969238538423324672"
"1126404559897677824","1018142053492928513","725916574851297284"
"1126404746439319552","1018142053492928513","725916574851297284"
"1126405288909611008","756256728778321920","1028440418814513153"
"1126405757665026049","1018142053492928513","725916574851297284"
"1126405969989136384","1018142053492928513","725916574851297284"
"1126406913480990720","1018142053492928513","725916574851297284"
"1126408511263584256","937838309182754816","783684287547772930"
"1126417482116411393","3182089458","1046925014166065152"
"1126418849367113731","615496932","425871040"
"1126419494346403840","901937429107625985","1011570977816432640"
"1126422236884135936","795845023979819008","835547548131684353"
"1126423252014858240","1022634266373619713","544862804"
"1126424603495215109","964687844194357248","425871040"
"1126426031181557760","510575930","912584547665104902"
"1126426041352953856","3263881325","835547548131684353"
"1126432082769666050","996039769573527552","425871040"
"1126432379982307328","926065362038329345","3207538323"
"1126432573318664192","1063782771959758848","58747912"
"1126434060522356736","1087850879653421058","230232912"
"1126435306771767297","1099868909883346944","634765792"
"1126436841538899968","604804882","924829078447943680"
"1126437234431938560","955569178970394624","867523714514116610"
"1126444657976782849","1071425655756255233","969238538423324672"
"1126445536586997761","251803076","234526497"
"1126450180084183040","3495698056","872060874994966529"
"1126450413182574592","724558266","214201922"
"1126451252035031042","1118291210194575365","1030197444515115008"
"1126451307190132738","761200675938181120","1120340884954865665"
"1126458290534342656","716294649","924829078447943680"
"1126461719528771584","4320706607","425871040"
"1126465226604412928","1126274026198962176","919695348397899776"
"1126472247886192641","1192771045","425871040"
"1126485306373541888","1054389136172441600","2845832176"
"1126485534166192128","1054389136172441600","976608464721072134"
"1126486480229163009","1040382060","771069344348565505"
"1126489555262160897","1073917397193633792","214201922"
"1126489783931478016","780091458300809217","425871040"
"1126499191314714626","1959070572","33271722"
"1126500215442116610","565231739","1113222246"
"1126504470005698560","762376377349787648","991024281537732608"
"1126507644196311040","879467488185991168","772175638950137856"
"1126518797190361091","1119024558768476160","425871040"
"1126525386643464195","925821465588531200","339731415"
"1126529651059449856","850147702461616129","1011570977816432640"
"1126532682870075392","4065113878","425871040"
"1126533856461557760","780091458300809217","2171155743"
"1126535456588488704","1030210753456996352","3429271355"
"1126539922259812358","1120342502215696384","425871040"
"1126548351028289542","1089653433462935553","425871040"
"1126550128834293760","1126116558378500096","425871040"
"1126553890516819969","1740688765","1517181109"
"1126554961544916993","1063538162482458624","1085122020591886336"
"1126556268213297159","1047871225551310849","835547548131684353"
"1126557796793712640","1110883984148439040","919695348397899776"
"1126559764798951426","754237021","809118620445970433"
"1126560845259894785","1081415766749007872","425871040"
"1126562990860525571","1123196653039702016","425871040"
"1126563358403125249","386391374","1117931702"
"1126566891731017729","1120082570480431104","1047721314213978112"
"1126569045589995525","561463603","903325374788063233"
"1126570868501618689","1104448322","1088835619210625024"
"1126575503870169088","42152096","425871040"
"1126576685627969536","3229511393","769285155362115584"
"1126584307332669440","1087850879653421058","230232912"
"1126584945902858240","1089521866232995841","924032014839291905"
"1126590671576604682","54721783","59804598"
"1126593498554163200","1123726741397233667","885233108047601665"
"1126670388182822912","1026498709473947649","3828716777"
"1126622614863192064","862866819161485313","736649979461242880"
"1126623810667466752","1058063171619934208","924829078447943680"
"1126637061828571136","1084437676965548033","1096237388102127616"
"1126638513821294600","930560246866759680","425871040"
"1126638518418247680","956596635114639362","425871040"
"1126640875805614080","1110364451968999425","425871040"
"1126645156919246849","1017335339457957889","1125617727157227531"
"1126647146319450112","2838586734","425871040"
"1126656327143522304","3583136001","767720378252857345"
"1126666449718669313","845517890421907456","958264156683091969"
"1126673375391297536","1082746961990742017","425871040"
"1126692107127640066","1126683658168012800","425871040"
"1126695472855261184","754745024844140544","17826232"
"1126699543934918657","494512995","2276925091"
"1126704672654254080","496297356","1100522276414402561"
"1126712398847414272","1028220563351891968","425871040"
"1126713798599921665","3034560860","1126438958563516416"
"1126719713906528257","1053546356873314304","17691466"
"1126720477953572870","1194349494","76766018"
"1126734846737305600","984307189853704192","1930125348"
"1126747046554161152","1058104468292714496","1021878381904883713"
"1126751417975185409","427023990","4284175933"
"1126777412576878593","927390937","76766018"
"1126795826641006592","565231739","1113222246"
"1126834584103084032","1078415760349904897","1078150147698249728"
"1126845750841884672","977178790370660353","848596577929359360"
"1126850988055375874","1124706561698541568","2559865245"
"1126856119371030528","1120932972167696384","933713548307550210"
"1126857944707010560","1112357432846626816","2210485170"
"1126862383773650945","894143704579006466","1019994740526157825"
"1126866740430942208","1046498087705956353","1011570977816432640"
"1126867723059912705","916420194414850049","835547548131684353"
"1126886131507662848","961634838510882816","1099832379705823234"
"1126886646828412928","4915288096","927005618849878016"
"1126897182370619392","3404243457","344222552"
"1126905749857292289","299612820","3362259433"
"1126902980358344705","947082753664868352","946701734608547840"
"1126910627014795264","565231739","1113222246"
"1126942662886658048","2510892417","849804653307076609"
"1126947428710658049","1087850879653421058","230232912"
"1126949809779347456","806276258","849804653307076609"
"1126953411482726401","1058183752801759234","217422516"
"1126955398903345152","1058183752801759234","217422516"
"1126958766887333888","1097394674","809098662471147520"
"1126960160646287360","3074604802","2936786110"
"1126961089726623745","1105143992587612161","1015087531447259141"
"1126976943587459074","32399333","1009165801260273666"
"1126986080388100097","468840399","549528192"
"1126986416876085249","1707021900","425871040"
"1126999128549003269","1078046858017193989","775531341026734080"
"1127001187771920384","260984334","425871040"
"1127014259332911105","968698990568067072","841834407971414016"
"1127015208206176261","1115087150020792322","841834407971414016"
"1127016673008082944","37871110","32399333"
"1126321133798731777","316146368","474639863"
"1126427081074728960","1006980570","1011570977816432640"
"1126568910504058881","903068360916819972","1078485565002125312"
"1126332167838162944","887398368380686338","2461306809"
"1126306602305241089","1013087398207545345","1092732051826999296"
"1126460734702006272","1122661323526025217","1095612730742960128"
"1126294433501261832","2601962358","917212756188708864"
"1126297244263690241","1002158815767355392","472353775"
"1126305197599412225","1125857620894584834","986081920084623361"
"1126324080624513024","1126243945309179905","917212756188708864"
"1126336359944327168","1057743768324108289","857495984"
"1126337598136274944","1074497520812797952","1096534467903016960"
"1126338858537373698","985754773688287232","869909325023559680"
"1126343505465565185","1117168138192179202","1027840295541649408"
"1126344389398122496","1029933956777439232","869909325023559680"
"1126345884147412992","1119839112242974720","869909325023559680"
"1126356169394655232","970383413021675520","984307189853704192"
"1126367981896851456","1038200935250505729","758747964705611777"
"1126390918112628736","3025253335","1029933956777439232"
"1126396177300123648","1210558117","139335790"
"1126397883727663104","4473180315","425871040"
"1126401356128849920","1108703089735815169","1125284114188210176"
"1126632703477080065","715492170392846336","1126206728415133696"
"1126402523785515008","1901505236","425871040"
"1126403370174914561","2247373802","896776572669186052"
"1126406443001962496","977432881583853569","425871040"
"1126414400208998400","3500764096","1011570977816432640"
"1126419696750931968","2740835936","924829078447943680"
"1126423250052034561","854953816533479424","946598394054742017"
"1126433270042963969","1071894881990250497","865995580845195264"
"1126434263702937600","590250475","1011570977816432640"
"1126439766575202304","1034867663997161478","1011570977816432640"
"1126443287408021511","3574822812","869909325023559680"
"1126444240245002240","4613478793","996307997616955392"
"1126444692315336704","1104018475431804930","1048186161657569280"
"1126445692824817664","1000324136248410112","973820082622291968"
"1126446569031634944","1566988554","996307997616955392"
"1126452784709001216","1078631990721572864","874555958738903040"
"1126462446145802241","2238810722","917282330586296320"
"1126466717788581888","1117367784705544192","425871040"
"1126472787013578757","1115957136431943680","872060874994966529"
"1126474074706857986","1115951737754587137","872060874994966529"
"1126474489515184129","1115949103127715840","872060874994966529"
"1126479834002149377","1057743768324108289","724994102161461252"
"1126479888565796865","711875088","155857134"
"1126480087849754624","718230050060025858","724994102161461252"
"1126486195310141451","1079812577146929152","1120424495561543680"
"1126486407978147840","408506857","1046338362620153856"
"1126488735506489344","848484233710632960","1036507430216187904"
"1126489012431204353","864572538789273602","1036507430216187904"
"1126489743875874819","998621955766063104","1036507430216187904"
"1126502095241134080","707596031211532288","2316051656"
"1126507582066024452","909499634506190848","857303846044835840"
"1126512251584647169","830582444856373249","3076589961"
"1126517904818737166","871097440576950272","835547548131684353"
"1126519937282072576","950518661802086400","156107593"
"1126523579766640641","3396125200","234526497"
"1126537939511496705","60733166","52884795"
"1126538887524945921","1117700654364069888","856565981514264578"
"1126547998182395905","862641049583452160","277880167"
"1126556899032190976","972080430055874560","919695348397899776"
"1126560140411322368","979157576","425871040"
"1126565353256046597","3296530822","2455740283"
"1126575541295943680","923583418289487872","919695348397899776"
"1126576803039141888","1095280691045167105","769285155362115584"
"1126577603467464704","1345471728","4284175933"
"1126583806830317568","282067063","425871040"
"1126586672462876672","1074291674229170176","1069712749763137537"
"1126591905473519616","1020508746856845312","1518635760"
"1126596428191735813","3153606970","919695348397899776"
"1126598062590386176","1055540374389764096","1052540977586421761"
"1126602212132540416","1106849637829238784","851448164271796224"
"1126632803045605377","1074291674229170176","373220657"
"1126637248609423360","866828376291540992","277880167"
"1126657380769570817","1113118984034009088","1118297069347921926"
"1126674242181820416","496297356","425871040"
"1126686467839782913","1024010551570165760","425871040"
"1126710759746985985","48641450","3297022953"
"1126769566619586563","981599553425149952","919695348397899776"
"1126776605483851776","901151386095759360","919695348397899776"
"1126955746883584000","1124522806228574208","763539270799921152"
"1126781450865582081","939912299590111232","919695348397899776"
"1126790372472942592","2658801102","1069836418363535360"
"1126794084478275585","565273714","919695348397899776"
"1126796341169070086","1018566414599368705","919695348397899776"
"1126796877804883968","1709417408","1069836418363535360"
"1126798991004323840","737618253632049152","1113222246"
"1126805672673402881","1054458651577073664","919695348397899776"
"1126809302386135040","1029276756312698881","416634813"
"1126813610720755712","1089582154571542528","919695348397899776"
"1126987080750456832","1072324467475537920","763539270799921152"
"1126855250583990273","957372405403529217","255108312"
"1126857532235026434","1117814874732625920","919695348397899776"
"1126862545417953280","990261663755481088","168586215"
"1126868115365568512","1126585916896706560","214201922"
"1126871279561089025","1121367443929088005","168586215"
"1126873350884724737","779755311267708929","2210485170"
"1126882647320530944","1125162241056280576","4284175933"
"1126885968986898432","2697428725","2612268072"
"1126886186407071745","903606845868257280","1099832379705823234"
"1126886378317451264","715492170392846336","1099832379705823234"
"1126893322776264704","1117069295647899649","919695348397899776"
"1126907963745157120","1117192723499560965","1090334671764840448"
"1126909335521480705","1110364451968999425","425871040"
"1126925891051970560","715492170392846336","860291312599392256"
"1126935284761841664","3013376527","999747742204383234"
"1126940417004572673","1125162241056280576","4284175933"
"1126951446170279936","395493328","1098501499657879552"
"1126951461324296202","395493328","1089263587053457410"
"1126955154824208386","1125013048371052547","1099832379705823234"
"1126957568830496768","1125013048371052547","1098501499657879552"
"1126958161301131265","1124522806228574208","1089263587053457410"
"1126959399103340544","920310449891143680","946701734608547840"
"1126963523085586436","792066774661472256","763539270799921152"
"1126980147733762048","1066854234539393026","1099832379705823234"
"1126980235210252295","1066854234539393026","763539270799921152"
"1126981170422517761","1013227622267015171","1098501499657879552"
"1126982044406435840","1066854234539393026","1089263587053457410"
"1126984509298237441","1121772583467220993","1089263587053457410"
"1126985890297937920","1057743768324108289","991646996816646144"
"1127011163194130433","239973781","425871040"
